sid,start_time,end_time,observation_count,lat_first,lat_min,lat_max,lon_first,lon_min,lon_max,basin,nature,storm_speed_mean,storm_dir_mean,season,duration_days,basin_name,storm_type
1918190N17112,1918-07-08 22:00:00,1918-07-12 22:00:00,41,17.3,17.3,20.7,111.6,109.4,111.6,WP,NR,2.4634146341463414,305.2439024390244,1918,4.0,Western Pacific,NR
1918195N16129,1918-07-14 10:00:00,1918-07-15 22:00:00,16,15.5,15.5,17.2,128.6,126.2,128.6,WP,NR,4.75,265.3125,1918,1.5,Western Pacific,NR
1918203N16146,1918-07-21 22:00:00,1918-07-25 22:00:00,41,16.1,16.1,28.2,145.8,131.4,145.8,WP,TS,12.073170731707316,316.8292682926829,1918,4.0,Western Pacific,Tropical Storm
1918209N20089,1918-07-28 00:00:00,1918-07-30 03:00:00,18,20.4,20.3,21.8,88.6,83.0,88.6,NI,TS,6.388888888888889,278.6111111111111,1918,2.125,North Indian,Tropical Storm
1918210N20119,1918-07-28 22:00:00,1918-07-30 22:00:00,21,20.3,20.3,23.4,119.0,116.8,119.0,WP,TS,4.619047619047619,326.1904761904762,1918,2.0,Western Pacific,Tropical Storm
1918213N13302,1918-08-01 00:00:00,1918-08-07 18:00:00,55,12.6,12.6,35.5,-58.5,-95.2,-58.5,,TS,16.69090909090909,304.8181818181818,1918,6.75,,Tropical Storm
1918215N20145,1918-08-03 10:00:00,1918-08-05 22:00:00,26,19.5,19.5,27.0,145.1,143.9,145.1,WP,TS,7.923076923076923,240.19230769230768,1918,2.5,Western Pacific,Tropical Storm
1918219N23126,1918-08-07 10:00:00,1918-08-09 22:00:00,26,22.6,22.6,29.6,126.3,126.3,130.3,WP,TS,7.884615384615385,26.923076923076923,1918,2.5,Western Pacific,Tropical Storm
1918223N17130,1918-08-11 10:00:00,1918-08-15 22:00:00,46,16.8,16.8,21.4,129.8,113.6,129.8,WP,TS,9.043478260869565,282.0652173913044,1918,4.5,Western Pacific,Tropical Storm
1918226N20088,1918-08-14 00:00:00,1918-08-16 03:00:00,18,19.8,19.8,20.8,88.1,87.0,88.1,NI,TS,1.6111111111111112,180.0,1918,2.125,North Indian,Tropical Storm
1918234N12303,1918-08-22 06:00:00,1918-08-26 12:00:00,35,12.0,12.0,17.0,-57.5,-91.0,-57.5,,TS,19.257142857142856,279.14285714285717,1918,4.25,,Tropical Storm
1918235N28287,1918-08-23 06:00:00,1918-08-26 12:00:00,27,27.7,27.7,39.0,-73.3,-77.3,-72.0,,TS,10.814814814814815,144.44444444444446,1918,3.25,,Tropical Storm
1918236N21127,1918-08-24 10:00:00,1918-08-25 22:00:00,16,21.2,21.2,23.1,126.8,120.0,126.8,WP,TS,10.8125,288.4375,1918,1.5,Western Pacific,Tropical Storm
1918238N24084,1918-08-26 00:00:00,1918-08-29 03:00:00,26,23.8,23.8,24.9,84.1,75.0,84.1,NI,TS,6.6923076923076925,275.96153846153845,1918,3.125,North Indian,Tropical Storm
1918240N18142,1918-08-27 22:00:00,1918-08-29 22:00:00,21,17.6,17.6,28.9,142.0,133.1,142.0,WP,TS,17.523809523809526,325.0,1918,2.0,Western Pacific,Tropical Storm
1918244N35309,1918-08-31 12:00:00,1918-09-06 00:00:00,45,35.0,35.0,39.5,-51.0,-52.0,-45.2,,TS,3.7333333333333334,107.44444444444444,1918,5.5,,Tropical Storm
1918245N17112,1918-09-01 22:00:00,1918-09-02 22:00:00,11,17.3,17.3,18.3,112.3,108.5,112.3,WP,NR,9.454545454545455,286.3636363636364,1918,1.0,Western Pacific,NR
1918245N25303,1918-09-02 00:00:00,1918-09-08 12:00:00,53,24.6,24.6,49.0,-57.0,-67.3,-55.0,,TS,12.18867924528302,220.0943396226415,1918,6.5,,Tropical Storm
1918247N20088,1918-09-04 00:00:00,1918-09-07 03:00:00,26,19.9,19.9,23.9,88.0,86.0,88.0,NI,TS,3.8461538461538463,252.5,1918,3.125,North Indian,Tropical Storm
1918249N18128,1918-09-05 22:00:00,1918-09-13 22:00:00,81,18.3,18.3,28.3,127.5,127.5,129.8,WP,TS,3.4074074074074074,93.08641975308642,1918,8.0,Western Pacific,Tropical Storm
1918252N14300,1918-09-09 00:00:00,1918-09-14 12:00:00,45,13.9,13.9,19.5,-59.8,-84.0,-59.8,,TS,11.066666666666666,285.1111111111111,1918,5.5,,Tropical Storm
1918261N14148,1918-09-18 10:00:00,1918-09-23 22:00:00,56,13.5,13.5,26.4,147.5,131.2,147.5,WP,NR,10.089285714285714,270.625,1918,5.5,Western Pacific,NR
1918273N14130,1918-09-29 22:00:00,1918-10-05 22:00:00,61,14.2,14.2,26.1,129.7,122.9,129.7,WP,TS,5.885245901639344,327.7049180327869,1918,6.0,Western Pacific,Tropical Storm
1918280N23127,1918-10-07 10:00:00,1918-10-09 22:00:00,26,22.5,22.5,29.5,126.6,126.6,130.3,WP,TS,8.038461538461538,23.076923076923077,1918,2.5,Western Pacific,Tropical Storm
1918285N20089,1918-10-12 00:00:00,1918-10-13 03:00:00,10,19.8,19.8,20.7,89.0,89.0,91.6,NI,TS,5.8,69.5,1918,1.125,North Indian,Tropical Storm
1918289N15126,1918-10-15 22:00:00,1918-10-22 22:00:00,71,15.3,15.3,16.5,125.8,109.7,125.8,WP,TS,5.605633802816901,274.71830985915494,1918,7.0,Western Pacific,Tropical Storm
1918292N11145,1918-10-18 22:00:00,1918-10-23 22:00:00,51,10.7,10.7,19.9,144.7,120.1,144.7,WP,NR,13.27450980392157,291.27450980392155,1918,5.0,Western Pacific,NR
1918314N10085,1918-11-10 00:00:00,1918-11-11 03:00:00,10,10.3,10.3,12.7,85.3,79.5,85.3,NI,TS,13.4,293.0,1918,1.125,North Indian,Tropical Storm
1918321N09083,1918-11-17 00:00:00,1918-11-19 03:00:00,18,9.4,9.4,13.6,82.6,82.6,85.3,NI,TS,5.777777777777778,30.833333333333332,1918,2.125,North Indian,Tropical Storm
1918343N07088,1918-12-09 00:00:00,1918-12-11 03:00:00,18,6.9,6.9,11.2,88.2,83.2,88.2,NI,TS,7.666666666666667,308.8888888888889,1918,2.125,North Indian,Tropical Storm
1918357N13132,1918-12-22 22:00:00,1918-12-30 22:00:00,81,13.3,6.9,13.3,131.7,107.1,131.7,WP,TS,7.901234567901234,256.5432098765432,1918,8.0,Western Pacific,Tropical Storm
1919040S20067,1919-02-09 06:00:00,1919-02-13 06:00:00,33,-19.5,-28.1,-19.3,66.8,57.8,67.0,SI,TS,8.272727272727273,204.3939393939394,1919,4.0,South Indian,Tropical Storm
1919056S14065,1919-02-25 06:00:00,1919-03-03 06:00:00,49,-13.6,-27.3,-13.6,65.4,59.2,65.4,SI,TS,7.183673469387755,188.0612244897959,1919,6.0,South Indian,Tropical Storm
1919061S21155,1919-03-01 23:00:00,1919-03-04 08:00:00,24,-20.7,-29.1,-20.7,154.6,152.2,154.6,SP,TS,9.916666666666666,181.45833333333334,1919,2.375,South Pacific,Tropical Storm
1919062S14128,1919-03-02 23:30:00,1919-03-08 01:00:00,61,-14.3,-15.2,-11.3,128.3,128.1,138.0,SI,NR,7.098360655737705,90.1639344262295,1919,5.0625,South Indian,NR
1919063S21155,1919-03-03 23:00:00,1919-03-06 23:00:00,31,-21.0,-27.4,-21.0,154.5,152.3,154.5,SP,NR,6.096774193548387,174.67741935483872,1919,3.0,South Pacific,NR
1919069S15070,1919-03-10 00:00:00,1919-03-11 00:00:00,9,-15.2,-19.4,-15.2,69.6,69.0,69.6,SI,TS,11.0,158.33333333333334,1919,1.0,South Indian,Tropical Storm
1919070S15070,1919-03-11 06:00:00,1919-03-14 06:00:00,25,-14.8,-20.3,-14.7,70.1,69.4,70.1,SI,NR,5.08,178.6,1919,3.0,South Indian,NR
1919070S15430,1919-03-10 18:00:00,1919-03-12 06:00:00,13,-14.9,-19.4,-14.8,70.0,69.0,70.0,SI,NR,8.23076923076923,205.0,1919,1.5,South Indian,NR
1919096S09129,1919-04-05 12:00:00,1919-04-10 00:00:00,37,-8.9,-12.3,-8.9,129.2,121.9,129.2,SI,NR,4.4324324324324325,245.0,1919,4.5,South Indian,NR
1919135S21155,1919-05-14 12:00:00,1919-05-20 00:00:00,45,-21.4,-35.9,-21.4,155.0,155.0,180.4,SP,NR,12.044444444444444,124.66666666666667,1919,5.5,South Pacific,NR
1919150N13067,1919-05-30 00:00:00,1919-06-02 03:00:00,26,12.8,12.8,17.0,67.1,58.5,67.1,NI,TS,7.538461538461538,296.34615384615387,1919,3.125,North Indian,Tropical Storm
1919161N12126,1919-06-09 22:00:00,1919-06-13 22:00:00,41,12.2,12.2,23.6,125.5,111.9,125.5,WP,TS,11.024390243902438,311.7073170731707,1919,4.0,Western Pacific,Tropical Storm
1919181N11142,1919-06-29 22:00:00,1919-07-04 22:00:00,51,10.6,10.5,25.6,141.5,115.5,141.5,WP,TS,15.313725490196079,301.5686274509804,1919,5.0,Western Pacific,Tropical Storm
1919182N20087,1919-07-01 00:00:00,1919-07-03 03:00:00,18,19.9,19.9,24.8,87.0,78.7,87.0,NI,TS,11.944444444444445,203.61111111111111,1919,2.125,North Indian,Tropical Storm
1919183N25276,1919-07-02 06:00:00,1919-07-05 18:00:00,30,24.6,24.6,33.2,-84.3,-88.5,-84.3,,TS,6.833333333333333,336.1666666666667,1919,3.5,,Tropical Storm
1919193N20149,1919-07-11 21:00:00,1919-07-16 09:00:00,37,19.6,19.6,37.0,148.5,139.9,148.5,WP,NR,12.243243243243244,229.1891891891892,1919,4.5,Western Pacific,NR
1919207N17113,1919-07-25 22:00:00,1919-07-29 22:00:00,41,16.8,16.8,18.8,112.8,109.2,112.8,WP,TS,2.682926829268293,301.4634146341463,1919,4.0,Western Pacific,Tropical Storm
1919209N18090,1919-07-28 00:00:00,1919-08-04 03:00:00,58,18.1,18.1,26.2,90.4,74.4,90.4,NI,TS,5.9655172413793105,306.7241379310345,1919,7.125,North Indian,Tropical Storm
1919210N19134,1919-07-28 21:00:00,1919-08-05 21:00:00,65,18.6,18.6,41.4,134.1,123.8,148.2,WP,TS,12.338461538461539,175.30769230769232,1919,8.0,Western Pacific,Tropical Storm
1919212N16111,1919-07-30 22:00:00,1919-08-02 22:00:00,31,16.4,16.4,24.3,111.2,111.2,114.8,WP,TS,9.193548387096774,152.58064516129033,1919,3.0,Western Pacific,Tropical Storm
1919217N21091,1919-08-05 00:00:00,1919-08-10 03:00:00,42,21.4,21.4,26.4,90.6,80.1,90.6,NI,TS,5.357142857142857,244.28571428571428,1919,5.125,North Indian,Tropical Storm
1919218N16149,1919-08-05 21:00:00,1919-08-18 21:00:00,105,16.1,16.1,44.7,149.1,128.3,149.1,WP,NR,8.6,192.14285714285714,1919,13.0,Western Pacific,NR
1919219N19124,1919-08-06 22:00:00,1919-08-10 22:00:00,41,19.1,19.1,23.6,123.7,115.6,123.7,WP,TS,6.7073170731707314,230.4878048780488,1919,4.0,Western Pacific,Tropical Storm
1919223N22089,1919-08-11 00:00:00,1919-08-13 03:00:00,18,21.9,21.9,23.9,89.0,82.0,89.0,NI,TS,7.944444444444445,290.8333333333333,1919,2.125,North Indian,Tropical Storm
1919232N14128,1919-08-19 22:00:00,1919-08-23 22:00:00,41,13.8,13.8,20.9,127.5,110.1,127.5,WP,TS,11.390243902439025,291.8292682926829,1919,4.0,Western Pacific,Tropical Storm
1919235N16135,1919-08-22 21:00:00,1919-08-30 21:00:00,65,16.0,16.0,40.3,134.6,113.4,144.7,WP,NR,16.846153846153847,222.3846153846154,1919,8.0,Western Pacific,NR
1919236N19088,1919-08-24 00:00:00,1919-08-30 03:00:00,50,18.8,18.8,26.9,88.1,78.6,88.2,NI,TS,5.08,238.8,1919,6.125,North Indian,Tropical Storm
1919238N13147,1919-08-25 22:00:00,1919-09-02 22:00:00,81,12.8,12.8,26.3,146.9,122.4,146.9,WP,TS,9.950617283950617,292.28395061728395,1919,8.0,Western Pacific,Tropical Storm
1919241N13130,1919-08-28 15:00:00,1919-08-29 12:00:00,10,13.1,13.1,15.9,130.1,127.5,130.1,WP,TS,10.3,323.0,1919,0.875,Western Pacific,Tropical Storm
1919243N20089,1919-08-31 00:00:00,1919-09-02 03:00:00,18,20.3,20.3,24.4,88.6,84.1,88.6,NI,TS,6.833333333333333,311.6666666666667,1919,2.125,North Indian,Tropical Storm
1919245N24123,1919-09-01 15:00:00,1919-09-06 03:00:00,40,24.2,24.2,48.0,123.3,122.7,151.9,WP,TS,20.25,104.875,1919,4.5,Western Pacific,Tropical Storm
1919245N33287,1919-09-02 00:00:00,1919-09-05 00:00:00,25,33.0,33.0,45.5,-72.7,-72.7,-60.0,,TS,13.4,37.6,1919,3.0,,Tropical Storm
1919246N16299,1919-09-02 12:00:00,1919-09-16 12:00:00,114,16.0,16.0,31.5,-61.0,-106.0,-61.0,,TS,8.149122807017545,286.7543859649123,1919,14.0,,Tropical Storm
1919246N20145,1919-09-03 09:00:00,1919-09-05 21:00:00,21,20.3,20.3,32.6,145.3,141.7,151.2,WP,TS,18.714285714285715,200.23809523809524,1919,2.5,Western Pacific,Tropical Storm
1919251N09147,1919-09-07 22:00:00,1919-09-14 22:00:00,71,8.9,8.9,17.0,146.9,118.9,146.9,WP,TS,10.43661971830986,287.9577464788732,1919,7.0,Western Pacific,Tropical Storm
1919255N17139,1919-09-12 09:00:00,1919-09-16 21:00:00,37,16.5,16.5,40.0,138.8,133.7,140.7,WP,TS,14.91891891891892,168.9189189189189,1919,4.5,Western Pacific,Tropical Storm
1919261N16147,1919-09-18 09:00:00,1919-09-22 21:00:00,37,16.3,16.3,51.1,147.0,138.0,150.9,WP,TS,23.243243243243242,175.54054054054055,1919,4.5,Western Pacific,Tropical Storm
1919266N15089,1919-09-23 00:00:00,1919-09-25 03:00:00,18,14.9,14.9,24.6,89.4,89.1,90.9,NI,TS,11.722222222222221,170.0,1919,2.125,North Indian,Tropical Storm
1919272N08144,1919-09-28 22:00:00,1919-10-05 22:00:00,71,8.3,8.3,28.0,144.4,130.1,144.4,WP,TS,8.788732394366198,293.8732394366197,1919,7.0,Western Pacific,Tropical Storm
1919272N28285,1919-09-29 00:00:00,1919-10-02 00:00:00,26,27.5,27.5,31.5,-75.5,-86.0,-75.5,,TS,8.807692307692308,296.9230769230769,1919,3.0,,Tropical Storm
1919273N17149,1919-09-30 09:00:00,1919-10-03 15:00:00,34,16.7,16.0,22.1,148.6,131.8,148.6,WP,TS,16.11764705882353,306.7647058823529,1919,3.25,Western Pacific,Tropical Storm
1919278N25132,1919-10-04 12:00:00,1919-10-05 21:00:00,14,25.1,25.1,32.5,132.0,132.0,141.0,WP,TS,20.5,49.285714285714285,1919,1.375,Western Pacific,Tropical Storm
1919282N13129,1919-10-08 22:00:00,1919-10-12 22:00:00,41,12.8,12.8,16.6,128.7,110.4,128.7,WP,TS,11.682926829268293,278.4146341463415,1919,4.0,Western Pacific,Tropical Storm
1919288N11128,1919-10-14 22:00:00,1919-10-20 22:00:00,61,10.6,10.5,14.1,127.8,109.7,127.8,WP,TS,7.672131147540983,284.0983606557377,1919,6.0,Western Pacific,Tropical Storm
1919289N13152,1919-10-16 09:00:00,1919-10-21 21:00:00,45,13.2,13.2,30.6,152.2,139.3,152.2,WP,TS,12.577777777777778,246.44444444444446,1919,5.5,Western Pacific,Tropical Storm
1919305N10084,1919-11-01 00:00:00,1919-11-08 03:00:00,58,10.2,10.2,15.1,83.6,57.8,83.6,NI,TS,9.344827586206897,191.1206896551724,1919,7.125,North Indian,Tropical Storm
1919314N32302,1919-11-10 00:00:00,1919-11-15 18:00:00,47,32.0,26.0,32.0,-58.5,-66.5,-56.5,,TS,9.127659574468085,173.82978723404256,1919,5.75,,Tropical Storm
1919317N14085,1919-11-13 00:00:00,1919-11-16 03:00:00,26,14.1,14.1,20.5,85.4,85.3,89.6,NI,TS,6.346153846153846,70.1923076923077,1919,3.125,North Indian,Tropical Storm
1919321N13127,1919-11-16 22:00:00,1919-11-22 22:00:00,61,12.7,10.2,12.7,126.5,110.6,126.5,WP,TS,6.622950819672131,261.39344262295083,1919,6.0,Western Pacific,Tropical Storm
1919324N13141,1919-11-20 10:00:00,1919-11-21 22:00:00,16,13.2,13.2,20.2,140.7,136.2,140.7,WP,TS,13.9375,286.5625,1919,1.5,Western Pacific,Tropical Storm
1919338N10125,1919-12-04 10:00:00,1919-12-05 22:00:00,16,10.2,10.2,10.8,125.0,119.0,125.0,WP,TS,10.0,275.9375,1919,1.5,Western Pacific,Tropical Storm
1919363N08086,1919-12-29 00:00:00,1920-01-02 03:00:00,34,8.0,5.9,8.1,85.5,73.1,85.5,NI,TS,7.676470588235294,258.97058823529414,1919,4.125,North Indian,Tropical Storm
1920004S16041,1920-01-04 06:00:00,1920-01-08 06:00:00,33,-16.3,-23.5,-16.3,41.0,41.0,44.9,SI,TS,5.151515151515151,147.72727272727272,1920,4.0,South Indian,Tropical Storm
1920032S17061,1920-02-01 06:00:00,1920-02-09 06:00:00,65,-16.9,-24.2,-16.9,61.4,53.2,61.9,SI,NR,5.6923076923076925,174.23076923076923,1920,8.0,South Indian,NR
1920032S17421,1920-01-31 18:00:00,1920-02-06 06:00:00,45,-17.1,-24.0,-17.1,61.1,53.3,61.1,SI,NR,7.688888888888889,190.55555555555554,1920,5.5,South Indian,NR
1920033S15151,1920-02-01 23:00:00,1920-02-07 05:00:00,58,-15.2,-24.1,-15.2,150.7,136.5,152.7,SP,NR,15.482758620689655,182.32758620689654,1920,5.25,South Pacific,NR
1920040S17060,1920-02-09 00:00:00,1920-02-14 00:00:00,41,-17.2,-24.0,-17.2,60.0,53.3,61.0,SI,TS,7.902439024390244,187.6829268292683,1920,5.0,South Indian,Tropical Storm
1920042S20168,1920-02-10 23:00:00,1920-02-13 23:00:00,31,-19.5,-32.0,-19.5,167.5,165.5,167.5,SP,TS,10.870967741935484,192.90322580645162,1920,3.0,South Pacific,Tropical Storm
1920074S16119,1920-03-13 12:00:00,1920-03-17 00:00:00,29,-16.4,-20.2,-16.4,118.9,118.0,120.4,SI,NR,4.689655172413793,182.41379310344828,1920,3.5,South Indian,NR
1920084S06131,1920-03-23 12:00:00,1920-03-25 00:00:00,15,-5.7,-7.2,-5.7,130.7,126.9,130.7,SI,NR,7.4,238.33333333333334,1920,1.5,South Indian,NR
1920091S11053,1920-03-31 06:00:00,1920-04-03 06:00:00,25,-10.8,-17.7,-10.8,52.7,51.9,54.9,SI,TS,6.8,162.4,1920,3.0,South Indian,Tropical Storm
1920092S11062,1920-04-01 06:00:00,1920-04-10 06:00:00,73,-10.6,-25.5,-10.6,61.7,57.2,77.5,SI,NR,7.904109589041096,141.78082191780823,1920,9.0,South Indian,NR
1920092S11422,1920-03-31 18:00:00,1920-04-08 06:00:00,61,-11.0,-24.9,-11.0,61.5,57.3,75.9,SI,NR,8.770491803278688,140.08196721311475,1920,7.5,South Indian,NR
1920098S06134,1920-04-06 12:00:00,1920-04-13 01:00:00,60,-5.8,-11.0,-5.8,134.1,120.8,134.1,SI,NR,7.483333333333333,233.5,1920,6.541666666666667,South Indian,NR
1920100S13059,1920-04-09 00:00:00,1920-04-16 00:00:00,57,-13.0,-24.9,-13.0,59.2,57.3,75.9,SI,TS,8.280701754385966,134.2982456140351,1920,7.0,South Indian,Tropical Storm
1920105S17120,1920-04-14 01:00:00,1920-04-16 01:00:00,20,-17.0,-21.5,-17.0,119.7,119.7,120.3,SI,NR,5.95,119.75,1920,2.0,South Indian,NR
1920109S12053,1920-04-18 06:00:00,1920-04-22 06:00:00,33,-11.8,-17.9,-11.8,53.4,50.9,53.6,SI,TS,5.151515151515151,171.21212121212122,1920,4.0,South Indian,Tropical Storm
1920121N11088,1920-04-30 00:00:00,1920-05-05 03:00:00,42,11.3,11.3,18.6,87.8,87.5,92.6,NI,TS,4.619047619047619,120.0,1920,5.125,North Indian,Tropical Storm
1920152N10134,1920-05-31 10:00:00,1920-06-05 22:00:00,56,9.7,9.7,28.6,134.0,126.4,135.3,WP,NR,11.517857142857142,189.01785714285714,1920,5.5,Western Pacific,NR
1920158N14069,1920-06-06 00:00:00,1920-06-14 03:00:00,66,14.3,14.3,22.6,69.4,68.1,72.2,NI,TS,3.227272727272727,120.83333333333333,1920,8.125,North Indian,Tropical Storm
1920172N20087,1920-06-20 00:00:00,1920-06-24 03:00:00,34,19.6,19.6,28.0,87.0,78.0,87.0,NI,TS,7.294117647058823,310.0,1920,4.125,North Indian,Tropical Storm
1920182N19117,1920-06-30 10:00:00,1920-07-03 22:00:00,36,18.6,18.6,20.2,116.6,108.4,116.6,WP,TS,5.944444444444445,282.9166666666667,1920,3.5,Western Pacific,Tropical Storm
1920184N17087,1920-07-02 03:00:00,1920-07-05 03:00:00,25,16.8,16.8,20.2,87.4,85.3,87.4,NI,NR,3.68,264.0,1920,3.0,North Indian,NR
1920192N15127,1920-07-10 10:00:00,1920-07-23 22:00:00,136,14.7,14.7,27.6,127.4,107.2,127.4,WP,TS,5.823529411764706,255.73529411764707,1920,13.5,Western Pacific,Tropical Storm
1920197N17087,1920-07-15 00:00:00,1920-07-18 00:00:00,25,16.8,16.8,20.2,87.4,85.3,87.4,NI,TS,3.6,234.8,1920,3.0,North Indian,Tropical Storm
1920198N12133,1920-07-16 10:00:00,1920-07-25 22:00:00,96,12.0,12.0,25.4,132.7,117.7,132.7,WP,NR,6.239583333333333,259.7916666666667,1920,9.5,Western Pacific,NR
1920203N23089,1920-07-21 00:00:00,1920-07-26 03:00:00,42,23.0,19.8,26.7,88.5,78.4,88.5,NI,TS,7.380952380952381,244.04761904761904,1920,5.125,North Indian,Tropical Storm
1920204N21146,1920-07-22 10:00:00,1920-07-23 22:00:00,16,21.2,21.2,23.8,146.0,140.3,146.0,WP,NR,9.875,294.0625,1920,1.5,Western Pacific,NR
1920212N17115,1920-07-30 10:00:00,1920-08-01 22:00:00,26,16.7,16.7,24.0,115.2,110.8,115.2,WP,TS,8.5,330.7692307692308,1920,2.5,Western Pacific,Tropical Storm
1920212N21089,1920-07-30 00:00:00,1920-08-01 03:00:00,18,21.3,21.3,23.4,88.6,84.5,88.6,NI,TS,5.055555555555555,297.77777777777777,1920,2.125,North Indian,Tropical Storm
1920214N23133,1920-08-01 10:00:00,1920-08-02 22:00:00,16,23.4,23.4,27.5,133.4,131.6,133.4,WP,NR,7.4375,336.875,1920,1.5,Western Pacific,NR
1920218N21092,1920-08-05 00:00:00,1920-08-08 03:00:00,26,21.3,21.3,24.9,91.7,81.1,91.7,NI,TS,8.192307692307692,292.88461538461536,1920,3.125,North Indian,Tropical Storm
1920222N23127,1920-08-09 10:00:00,1920-08-13 22:00:00,46,23.0,23.0,29.9,127.0,127.0,135.5,WP,NR,6.586956521739131,80.1086956521739,1920,4.5,Western Pacific,NR
1920232N24150,1920-08-19 10:00:00,1920-08-19 22:00:00,6,23.9,23.9,25.6,149.8,144.8,149.8,WP,NR,24.0,290.0,1920,0.5,Western Pacific,NR
1920237N17116,1920-08-24 10:00:00,1920-08-26 22:00:00,26,17.3,17.3,17.8,116.1,107.6,116.1,WP,TS,8.26923076923077,273.65384615384613,1920,2.5,Western Pacific,Tropical Storm
1920238N19088,1920-08-25 00:00:00,1920-08-27 03:00:00,18,19.4,19.4,22.9,87.7,78.1,87.7,NI,TS,11.222222222222221,290.55555555555554,1920,2.125,North Indian,Tropical Storm
1920241N12150,1920-08-28 10:00:00,1920-09-05 22:00:00,86,11.8,11.8,27.0,149.8,118.9,149.8,WP,TS,9.872093023255815,299.24418604651163,1920,8.5,Western Pacific,Tropical Storm
1920245N16123,1920-09-01 10:00:00,1920-09-01 22:00:00,6,15.6,15.2,15.6,123.2,122.4,123.2,WP,TS,4.0,244.16666666666666,1920,0.5,Western Pacific,Tropical Storm
1920250N17090,1920-09-06 00:00:00,1920-09-10 03:00:00,34,16.8,16.8,24.4,90.1,85.0,90.1,NI,TS,5.764705882352941,327.20588235294116,1920,4.125,North Indian,Tropical Storm
1920251N11323,1920-09-07 00:00:00,1920-09-16 06:00:00,75,11.1,11.1,42.1,-36.6,-52.3,-24.9,,TS,14.213333333333333,204.73333333333332,1920,9.25,,Tropical Storm
1920260N12284,1920-09-16 06:00:00,1920-09-23 06:00:00,58,11.7,11.7,38.2,-76.5,-94.8,-76.5,,TS,12.327586206896552,321.8103448275862,1920,7.0,,Tropical Storm
1920263N30283,1920-09-19 06:00:00,1920-09-24 00:00:00,39,30.4,29.5,37.0,-76.8,-81.0,-75.3,,TS,6.051282051282051,231.02564102564102,1920,4.75,,Tropical Storm
1920264N15117,1920-09-20 10:00:00,1920-09-23 22:00:00,36,14.8,14.7,15.9,116.7,105.3,116.7,WP,TS,8.055555555555555,274.5833333333333,1920,3.5,Western Pacific,Tropical Storm
1920265N10147,1920-09-21 10:00:00,1920-09-29 22:00:00,86,10.1,10.1,29.2,147.3,126.0,147.3,WP,TS,10.604651162790697,189.41860465116278,1920,8.5,Western Pacific,Tropical Storm
1920268N33303,1920-09-23 12:00:00,1920-09-27 18:00:00,35,32.5,32.5,33.5,-57.0,-57.0,-48.8,,TS,4.828571428571428,80.0,1920,4.25,,Tropical Storm
1920269N25277,1920-09-25 06:00:00,1920-09-30 18:00:00,45,25.0,24.8,31.1,-83.0,-89.0,-78.0,,TS,8.266666666666667,214.33333333333334,1920,5.5,,Tropical Storm
1920271N14116,1920-09-27 10:00:00,1920-10-01 22:00:00,46,14.2,14.2,19.7,116.3,111.3,116.3,WP,TS,6.673913043478261,229.7826086956522,1920,4.5,Western Pacific,Tropical Storm
1920284N14134,1920-10-09 21:00:00,1920-10-13 21:00:00,33,13.5,13.5,41.8,133.7,128.4,144.3,WP,TS,21.939393939393938,124.54545454545455,1920,4.0,Western Pacific,Tropical Storm
1920290N15127,1920-10-15 22:00:00,1920-10-22 10:00:00,66,15.5,15.5,29.7,127.0,126.7,132.2,WP,TS,6.151515151515151,119.16666666666667,1920,6.5,Western Pacific,Tropical Storm
1920301N13137,1920-10-26 21:00:00,1920-10-28 21:00:00,17,13.5,13.5,26.8,137.4,136.4,141.6,WP,NR,18.941176470588236,195.0,1920,2.0,Western Pacific,NR
1920308N12128,1920-11-03 10:00:00,1920-11-07 22:00:00,46,12.2,12.2,14.6,127.8,106.3,127.8,WP,TS,11.956521739130435,276.95652173913044,1920,4.5,Western Pacific,Tropical Storm
1920309N08145,1920-11-04 09:00:00,1920-11-07 21:00:00,29,7.9,7.9,15.7,145.4,142.0,145.4,WP,TS,6.586206896551724,253.44827586206895,1920,3.5,Western Pacific,Tropical Storm
1920314N10127,1920-11-09 09:00:00,1920-11-12 21:00:00,29,10.3,10.3,40.2,127.1,123.6,152.1,WP,TS,31.03448275862069,108.44827586206897,1920,3.5,Western Pacific,Tropical Storm
1920325N10066,1920-11-20 00:00:00,1920-11-28 03:00:00,66,10.2,8.6,10.3,66.3,57.9,66.3,NI,TS,3.9545454545454546,237.72727272727272,1920,8.125,North Indian,Tropical Storm
1920341S31153,1920-12-05 12:00:00,1920-12-13 00:00:00,61,-31.1,-34.9,-28.2,152.8,150.9,153.4,SP,NR,4.147540983606557,203.60655737704917,1920,7.5,South Pacific,NR
1920346S14072,1920-12-11 00:00:00,1920-12-14 00:00:00,25,-13.6,-21.4,-13.6,71.7,62.5,71.7,SI,TS,10.6,205.2,1920,3.0,South Indian,Tropical Storm
1920352S11147,1920-12-16 23:00:00,1920-12-24 01:00:00,70,-10.6,-23.0,-10.4,146.5,121.9,146.5,SP,NR,12.2,243.28571428571428,1920,7.083333333333333,South Pacific,NR
1920353S10147,1920-12-17 12:00:00,1920-12-25 00:00:00,61,-10.3,-23.0,-10.2,147.2,122.6,147.2,SP,NR,10.901639344262295,246.9672131147541,1920,7.5,South Pacific,NR
