sid,kf_mean_error,kf_std_error,kf_forecast_count,lead_time_hours,null_mean_error,null_std_error,null_forecast_count,basin,nature,start_time,end_time,lat,lon,better_model
1967338N05088,109.98545947044599,116.88825671709735,30,6,130.5374638693754,192.49014580515768,30,NI,TS,1967-12-03 18:00:00,1967-12-08 15:00:00,4.9,88.4,Kalman Filter
1967342S08078,45.106402537670554,76.13215853469472,30,6,52.67567310438933,77.3098512297112,30,SI,TS,1967-12-08 06:00:00,1967-12-23 06:00:00,-8.0,78.3,Kalman Filter
1968011S11120,53.48911101280302,52.99761995495706,30,6,66.40641194171243,65.5546772101657,30,SI,TS,1968-01-10 23:00:00,1968-01-17 01:00:00,-11.0,120.2,Kalman Filter
1968014S13166,92.80961915369876,109.68840493860881,25,6,93.60941476765005,108.45791169239192,25,SP,TS,1968-01-13 23:00:00,1968-01-20 00:00:00,-12.9,165.6,Kalman Filter
1968017S11072,143.37489080920207,202.645629401597,30,6,141.90474349481838,213.5003658421057,30,SI,TS,1968-01-17 06:00:00,1968-01-28 06:00:00,-11.0,72.0,Null Model
1968019S12132,93.98265471997456,82.05316691953968,30,6,103.56561835518188,102.68852265154254,30,SI,TS,1968-01-19 00:00:00,1968-01-26 01:00:00,-12.2,131.8,Kalman Filter
1968020N06138,128.80075905516335,146.62659995744252,30,6,125.98553017411822,145.74206033470077,30,WP,DS,1968-01-20 06:00:00,1968-01-25 18:00:00,6.2,138.0,Null Model
1968034S15140,48.24527167504363,48.213280378732144,30,6,65.40031239231047,63.042769010292155,30,SP,TS,1968-02-02 18:00:00,1968-02-05 05:00:00,-14.5,139.7,Kalman Filter
1968036S19118,104.43606235882037,102.0554250052037,30,6,128.2952782480387,117.86738276150817,30,SI,TS,1968-02-04 23:00:00,1968-02-07 01:00:00,-19.0,118.0,Kalman Filter
1968040S13062,106.50662914420809,115.50760985269672,25,6,109.46137373773186,124.5061236510344,25,SI,TS,1968-02-09 06:00:00,1968-02-16 06:00:00,-12.8,62.0,Kalman Filter
1968044S15122,157.36484111772825,250.24479810859077,30,6,130.1106044490699,211.57767663119225,30,SI,TS,1968-02-12 23:00:00,1968-03-02 06:00:00,-14.9,122.0,Null Model
1968097N05157,94.61817327782923,155.61899515777424,30,6,111.25252448746936,161.42956620734688,30,WP,TS,1968-04-05 12:00:00,1968-04-19 18:00:00,4.6,157.4,Kalman Filter
1968128N14096,93.0977310937512,123.02773456601527,25,6,102.11678549469546,119.41355823319607,25,NI,TS,1968-05-06 18:00:00,1968-05-10 15:00:00,13.6,96.0,Kalman Filter
1968178N13156,107.3022524431983,157.43487558491395,25,6,111.08896453628392,150.43397507850085,25,WP,TS,1968-06-26 00:00:00,1968-07-03 00:00:00,12.9,156.1,Kalman Filter
1968197N16257,81.43408789773282,91.83879833220601,30,6,92.32176723811372,105.35454327660956,30,EP,TS,1968-07-15 00:00:00,1968-07-21 12:00:00,15.6,-103.1,Kalman Filter
1968202N19133,167.7901114569843,170.2521674158886,30,6,181.10831847198526,191.91582973934285,30,WP,TS,1968-07-20 00:00:00,1968-07-28 18:00:00,18.6,133.0,Kalman Filter
1968203N18119,169.4222169883352,179.4267410157973,25,6,145.1696020957671,166.29728393494653,25,WP,TS,1968-07-21 00:00:00,1968-07-28 00:00:00,18.0,119.0,Null Model
1968206N11259,170.761262641854,221.7641613992976,30,6,151.2635884166346,210.7796530964379,30,EP,MX,1968-07-23 12:00:00,1968-07-31 12:00:00,11.0,-101.0,Null Model
1968208N18089,112.33975478465244,156.50125535222386,30,6,108.81865430690988,144.36137281693175,30,NI,TS,1968-07-25 18:00:00,1968-08-01 15:00:00,17.7,88.6,Null Model
1968209N25157,89.71907916558654,108.14666545653445,30,6,96.55893351083228,111.61841011038108,30,WP,DS,1968-07-27 00:00:00,1968-08-01 00:00:00,24.9,156.9,Kalman Filter
1968217N17163,144.6227659869649,213.46388865954748,25,6,115.76812752799316,162.98707997469836,25,WP,TS,1968-08-03 12:00:00,1968-08-18 00:00:00,17.2,163.0,Null Model
1968223N26280,148.21305009434369,213.16661992184092,30,6,135.39074087311582,187.987681769618,30,,TS,1968-08-10 06:00:00,1968-08-17 00:00:00,25.9,-80.0,Null Model
1968234N13264,80.56815235996257,80.90997535730783,30,6,72.00417047746933,77.90496906304803,30,EP,TS,1968-08-21 00:00:00,1968-08-26 00:00:00,13.0,-96.0,Null Model
1968235N15135,283.82445589413294,284.3683017674239,40,6,269.8364499907242,288.4071369824043,40,WP,DS,1968-08-22 00:00:00,1968-08-25 00:00:00,14.8,135.0,Null Model
1968235N19090,48.091202216534505,49.17126423082742,15,6,50.321666789770156,67.16444728153134,15,NI,TS,1968-08-21 18:00:00,1968-08-24 03:00:00,18.7,90.3,Kalman Filter
1968237N12259,47.77508725493092,45.40145113216597,30,6,49.57440449389998,53.92367597234699,30,EP,TS,1968-08-24 00:00:00,1968-09-03 12:00:00,11.6,-101.4,Kalman Filter
1968240N11173,130.8304300928782,158.64383711785135,30,6,156.81460698341982,261.05363616318647,30,WP,TS,1968-08-27 06:00:00,1968-09-11 18:00:00,11.0,173.0,Kalman Filter
1968240N15151,78.34535574194466,87.53785392550192,30,6,75.8940403486069,86.60276552697655,30,WP,TS,1968-08-27 00:00:00,1968-09-10 06:00:00,15.4,150.8,Null Model
1968254N19091,87.25517045536266,85.4982952941527,30,6,95.11312193968845,89.72386524385895,30,NI,TS,1968-09-09 18:00:00,1968-09-13 03:00:00,18.9,91.4,Kalman Filter
1968254N32282,219.99077686052712,270.850117814011,30,6,208.6489430073194,265.4845331112845,30,,ET,1968-09-10 00:00:00,1968-09-17 06:00:00,32.0,-78.0,Null Model
1968256N16148,110.2842494250718,136.25382797841036,25,6,115.57362123663812,139.44557970951814,25,WP,TS,1968-09-11 18:00:00,1968-09-27 12:00:00,15.7,148.3,Kalman Filter
1968259N32287,167.5623582228537,221.6291381226522,30,6,151.76244861162667,234.55947831021174,30,,SS,1968-09-14 12:00:00,1968-09-25 00:00:00,31.9,-73.0,Null Model
1968263N13332,67.70921086029054,72.7286345924221,10,6,46.620000000000104,59.614796820923125,10,,TS,1968-09-18 12:00:00,1968-09-20 18:00:00,12.6,-27.8,Null Model
1968266N16253,50.39129401217155,49.618031320287635,30,6,48.0443095000959,53.505307801962644,30,EP,TS,1968-09-22 00:00:00,1968-09-30 12:00:00,15.8,-106.8,Null Model
1968270N20275,96.09933380637126,106.13012437689757,20,6,100.20836392208246,110.594615234283,20,,TS,1968-09-25 18:00:00,1968-09-28 06:00:00,20.0,-85.0,Kalman Filter
1968280N12262,68.98569631051514,66.88450599625052,30,6,63.3256618197182,63.655438768265796,30,EP,TS,1968-10-06 00:00:00,1968-10-11 00:00:00,12.2,-98.1,Null Model
1968295N11089,59.445405265634264,64.93528920968953,30,6,69.17031804672173,89.87667246271114,30,NI,TS,1968-10-20 18:00:00,1968-10-28 03:00:00,10.7,88.5,Kalman Filter
1968300N10166,201.89994249708226,386.5332723689783,30,6,170.16457593690245,313.69417565588174,30,WP,TS,1968-10-26 00:00:00,1968-11-06 06:00:00,10.0,166.0,Null Model
1968307N11087,54.310098901341185,63.71383497162238,30,6,56.85702764018073,63.597693075137286,30,NI,TS,1968-11-01 18:00:00,1968-11-05 03:00:00,10.6,87.3,Kalman Filter
1968314N08138,109.3498042658693,128.9019284474002,30,6,93.77562111267108,121.6433407172183,30,WP,TS,1968-11-09 00:00:00,1968-11-25 00:00:00,7.6,138.4,Null Model
1968328S09153,56.95842300409285,64.74047025699679,25,6,69.01958729009966,61.028370794503594,25,SP,TS,1968-11-22 23:00:00,1968-11-29 00:00:00,-9.2,153.2,Kalman Filter
1968345S09162,190.20976274076904,244.15464236228533,30,6,164.939153401016,219.53531612890342,30,SP,TS,1968-12-10 00:00:00,1968-12-15 00:00:00,-8.5,162.0,Null Model
1968347N05091,79.63012324336334,83.89440787657387,30,6,87.68874035759475,86.94197967993716,30,NI,TS,1968-12-11 18:00:00,1968-12-17 15:00:00,4.6,91.1,Kalman Filter
1969008S12179,134.78712736970874,139.25884295926124,30,6,140.01144065854933,158.5010989230066,30,SP,TS,1969-01-07 12:00:00,1969-01-16 00:00:00,-12.0,179.2,Kalman Filter
1969024S13148,33.60125664713487,34.1315429860027,25,6,57.770621090157675,49.25611827342917,25,SP,TS,1969-01-23 23:00:00,1969-01-27 00:00:00,-12.9,148.1,Kalman Filter
1969029S26042,178.29473834526055,186.75824569346963,30,6,195.0357341344387,209.50887622305004,30,SI,TS,1969-01-29 06:00:00,1969-02-02 06:00:00,-25.8,42.0,Kalman Filter
1969046S19123,53.6983190600845,53.523443868325835,30,6,78.08004646342263,75.08980563672198,30,SI,TS,1969-02-14 23:00:00,1969-02-20 01:00:00,-19.0,123.3,Kalman Filter
1969052N05155,124.17830244390757,131.1865593254686,20,6,122.67271649702658,131.2161788801092,20,WP,TS,1969-02-21 06:00:00,1969-02-23 18:00:00,5.0,155.2,Null Model
1969088S10097,109.52004360941172,113.08776546253515,30,6,137.79197970301863,129.39500619788066,30,SI,TS,1969-03-28 22:00:00,1969-04-07 01:00:00,-10.0,97.0,Kalman Filter
1969098S11156,35.64920258260311,25.279458440428982,30,6,61.02981493187474,46.10827236616896,30,SP,TS,1969-04-08 11:00:00,1969-04-15 23:00:00,-11.3,156.0,Kalman Filter
1969105N06148,63.98305984034391,63.94802504927078,30,6,62.78674758614086,58.66423425736312,30,WP,TS,1969-04-15 06:00:00,1969-04-26 18:00:00,6.0,148.0,Null Model
1969167N15088,98.3715226034917,104.62315628533217,25,6,89.10906051556633,102.80860586035301,25,NI,TS,1969-06-16 06:00:00,1969-06-20 03:00:00,14.8,88.1,Null Model
1969183N13269,141.569380711369,170.97786285825194,30,6,127.94246618815441,167.93238102602317,30,EP,TS,1969-07-01 18:00:00,1969-07-08 12:00:00,12.7,-91.5,Null Model
1969192N10143,219.07025350129052,256.85636722482394,25,6,198.5368449802541,268.5164384212473,25,WP,DS,1969-07-11 00:00:00,1969-07-18 00:00:00,10.0,143.2,Null Model
1969201N04151,124.05644719681786,116.64007193143284,30,6,132.44075755599332,123.07071984355103,30,WP,TS,1969-07-20 00:00:00,1969-07-31 06:00:00,4.0,151.0,Kalman Filter
1969209N19090,44.138173852605085,45.626103989855395,30,6,59.50059525743138,60.61648565167623,30,NI,TS,1969-07-27 18:00:00,1969-08-01 15:00:00,18.7,89.6,Kalman Filter
1969213N21140,232.3909598175597,326.5345124643212,30,6,207.00963357222838,292.44941133147256,30,WP,TS,1969-08-01 00:00:00,1969-08-07 06:00:00,21.0,139.8,Null Model
1969216N16253,80.13774394062393,94.09691449351595,30,6,79.70825855328752,95.82611166393198,30,EP,TS,1969-08-04 00:00:00,1969-08-09 12:00:00,15.9,-107.0,Null Model
1969227N13325,226.22544926808152,328.46280639138604,30,6,164.57676438386704,238.34067253632398,30,,TS,1969-08-14 12:00:00,1969-08-27 12:00:00,13.0,-35.5,Null Model
1969237N29281,78.63255813974722,87.52850231300602,20,6,73.78893971240973,83.98437667726608,20,,TS,1969-08-24 18:00:00,1969-08-27 06:00:00,29.4,-79.2,Null Model
1969241N10127,69.27740780043406,68.6923674668069,25,6,65.89600453703606,70.13970117027037,25,WP,TS,1969-08-29 00:00:00,1969-09-03 18:00:00,10.0,126.5,Null Model
1969247N13131,82.81034629464982,100.36320339472454,30,6,83.22399982516018,101.49835449008684,30,WP,TS,1969-09-03 12:00:00,1969-09-08 12:00:00,12.5,131.0,Kalman Filter
1969250N20119,157.9823935128038,173.67231624037817,25,6,126.60682873108382,150.18225514910145,25,WP,TS,1969-09-07 06:00:00,1969-09-13 00:00:00,19.7,119.2,Null Model
1969261N17088,117.4183756013665,129.74067863607416,35,6,116.81481544357136,140.37986003972094,35,NI,TS,1969-09-17 18:00:00,1969-09-22 03:00:00,17.2,87.8,Null Model
1969263N24275,108.78035704047723,130.53697968786076,30,6,102.81176948105202,133.4276625851437,30,,TS,1969-09-19 12:00:00,1969-09-23 12:00:00,24.0,-85.4,Null Model
1969266N21093,70.60055057586668,78.69177636590979,30,6,79.16372911440503,89.12181062139611,30,NI,TS,1969-09-22 18:00:00,1969-09-26 03:00:00,20.6,93.4,Kalman Filter
1969267N41325,87.93622837205443,121.78981078266592,30,6,73.71955939907569,110.75133943420934,30,,TS,1969-09-23 12:00:00,1969-09-30 00:00:00,40.5,-35.0,Null Model
1969273N16248,114.3643845728233,118.8002766288543,30,6,112.03706586405231,115.30759023797137,30,EP,TS,1969-09-30 00:00:00,1969-10-03 12:00:00,15.9,-112.0,Null Model
1969275N19276,167.74944976271573,212.4748252659566,30,6,161.3769465311565,214.89477547558167,30,,TS,1969-10-01 12:00:00,1969-10-05 00:00:00,19.0,-83.7,Null Model
1969279N11158,271.42703698170624,429.3423872682351,30,6,241.11919744694873,391.6442895950277,30,WP,TS,1969-10-05 12:00:00,1969-10-14 06:00:00,10.7,157.9,Null Model
1969282N14256,168.6756091465515,171.4105799035018,30,6,126.6140680480262,138.97528499335374,30,EP,TS,1969-10-09 00:00:00,1969-10-12 12:00:00,14.2,-104.1,Null Model
1969287N11150,129.69476146144999,190.03498643367712,30,6,131.50004690711245,184.57470227507497,30,WP,TS,1969-10-14 00:00:00,1969-10-25 00:00:00,11.0,150.0,Kalman Filter
1969325N14118,123.59217328519613,156.4417758514415,30,6,117.38573542439332,147.68254697923288,30,WP,TS,1969-11-21 00:00:00,1969-11-26 12:00:00,13.7,118.3,Null Model
1969345N11081,32.16049589446691,28.41892486085197,15,6,43.798745187719625,51.65237813865845,15,NI,TS,1969-12-10 18:00:00,1969-12-13 03:00:00,10.5,81.3,Kalman Filter
1969352N10146,194.0301810001655,191.33151980880066,35,6,179.99433065237847,182.99346697414924,35,WP,TS,1969-12-18 00:00:00,1969-12-21 18:00:00,9.7,146.3,Null Model
1970003S16165,64.71478581428019,66.52331510639792,30,6,77.88434996430554,74.9758189492089,30,SP,TS,1970-01-02 23:00:00,1970-01-19 00:00:00,-15.8,165.1,Kalman Filter
1970007S17041,59.12644420904304,65.9960381569368,30,6,56.732054917798806,64.70825301327093,30,SI,TS,1970-01-07 00:00:00,1970-01-11 06:00:00,-16.7,40.8,Null Model
1970022S11064,210.37790235548215,267.3238881108773,30,6,193.89497089971388,255.2335780707289,30,SI,TS,1970-01-22 00:00:00,1970-01-27 00:00:00,-11.4,64.3,Null Model
1970027S12130,71.3209784445452,72.9851915736279,30,6,87.06681267643334,96.787138086567,30,SI,TS,1970-01-26 23:30:00,1970-02-06 01:00:00,-12.1,129.8,Kalman Filter
1970040S13101,131.7598144158038,135.4360452734275,30,6,113.60637709344205,133.92884470796793,30,SI,TS,1970-02-09 01:00:00,1970-02-24 01:00:00,-13.0,101.0,Null Model
1970040S16083,140.5060525448162,217.90548848263717,30,6,131.65088248719343,191.38792657004976,30,SI,TS,1970-02-09 00:00:00,1970-03-02 06:00:00,-15.5,82.6,Null Model
1970041S14139,69.05680197330294,75.66378299460352,30,6,97.31284093589566,95.74127752851362,30,SP,TS,1970-02-10 05:00:00,1970-02-19 06:00:00,-13.9,138.5,Kalman Filter
1970041S16123,114.86133586671076,141.63366802042415,30,6,111.60988876618308,133.2044144715666,30,SI,TS,1970-02-09 16:00:00,1970-02-17 01:00:00,-16.0,123.3,Null Model
1970043S15163,159.95121771075958,202.69318188075712,30,6,173.06683477117465,214.33365070930122,30,SP,TS,1970-02-11 12:00:00,1970-02-25 00:00:00,-15.1,163.0,Kalman Filter
1970050N07151,139.00271098200827,177.1846324381835,30,6,124.70448098201048,171.85281052870798,30,WP,TS,1970-02-19 00:00:00,1970-02-28 00:00:00,7.0,151.4,Null Model
1970064S19153,303.11882388308715,256.059091474279,40,6,291.30609548763886,337.7132668781607,40,SP,TS,1970-03-04 12:00:00,1970-03-07 12:00:00,-18.6,153.0,Null Model
1970075S16061,84.62746989811885,106.68377977523421,30,6,94.1035022837331,112.09588174128619,30,SI,TS,1970-03-16 06:00:00,1970-03-26 06:00:00,-15.5,61.2,Kalman Filter
1970079S11071,116.25773741038572,156.06390890432877,30,6,99.74254019400998,133.22817742350645,30,SI,TS,1970-03-20 06:00:00,1970-04-01 00:00:00,-10.5,70.9,Null Model
1970092S17165,80.30052982239984,93.88768278800052,20,6,79.68999399626793,91.46637147494927,20,SP,TS,1970-04-01 12:00:00,1970-04-04 00:00:00,-17.0,165.4,Null Model
1970098S16182,278.1273944853096,309.723292870324,30,6,260.8943683237841,310.5015967100465,30,SP,TS,1970-04-07 12:00:00,1970-04-11 12:00:00,-15.7,-178.0,Null Model
1970138N12281,130.7212828418556,153.50797554905583,30,6,116.9739497622472,145.59331879597033,30,,TS,1970-05-17 18:00:00,1970-05-27 00:00:00,11.5,-79.0,Null Model
1970148N14072,79.93189826037646,88.96522712268504,30,6,80.51482547026148,79.21767771381853,30,NI,TS,1970-05-28 06:00:00,1970-06-02 15:00:00,14.2,71.6,Kalman Filter
1970161N13243,21.67377001603293,21.648583354324472,20,6,9.974314628048365,12.110794225651137,20,EP,TS,1970-06-10 00:00:00,1970-06-12 12:00:00,13.1,-117.4,Null Model
1970177N07142,131.14189225899466,137.48638563835902,25,6,96.56718572655708,103.06477232836374,25,WP,TS,1970-06-26 00:00:00,1970-07-01 18:00:00,6.8,141.5,Null Model
1970180N20088,99.71549507993556,95.00577157221541,30,6,110.26497229319239,113.91727274280719,30,NI,TS,1970-06-29 03:00:00,1970-07-03 03:00:00,20.0,88.1,Kalman Filter
1970183N08273,66.7948412496673,77.01172918419171,30,6,68.14216241295772,87.60181183536004,30,EP,TS,1970-07-01 12:00:00,1970-07-10 00:00:00,8.3,-86.9,Kalman Filter
1970198N16257,69.58547681958348,71.31331180646131,30,6,78.47632487621073,82.3960186403386,30,EP,TS,1970-07-16 12:00:00,1970-07-20 00:00:00,15.9,-103.3,Kalman Filter
1970200N24161,209.12869371685875,316.9254063580977,30,6,210.88042932088408,304.70783045089075,30,WP,TS,1970-07-19 06:00:00,1970-07-24 06:00:00,23.7,161.5,Kalman Filter
1970204N14260,120.9333679220629,131.47275790682264,30,6,105.64423597424772,121.68271719512774,30,EP,TS,1970-07-22 12:00:00,1970-07-26 12:00:00,13.6,-100.4,Null Model
1970207N21139,100.8097383788591,125.2603298928408,30,6,113.86710743147545,115.97153113602278,30,WP,DS,1970-07-26 00:00:00,1970-08-05 06:00:00,20.8,139.3,Kalman Filter
1970211N17255,39.84079606680753,34.210557339962904,30,6,44.61703013547471,39.92838461725915,30,EP,MX,1970-07-29 12:00:00,1970-08-04 12:00:00,17.1,-105.3,Kalman Filter
1970211N27183,205.64590704608415,300.93476931926364,25,6,205.9900771905577,319.4509534347261,25,EP,TS,1970-07-30 00:00:00,1970-08-04 18:00:00,26.9,182.5,Kalman Filter
1970215N14342,64.74406132578082,68.67663290276113,30,6,61.60522788190121,70.99370100587159,30,,TS,1970-08-02 12:00:00,1970-08-06 12:00:00,14.0,-18.0,Null Model
1970228N17117,291.62201508682244,256.37047022322275,40,6,283.8492336993727,288.5801782130874,40,WP,DS,1970-08-16 06:00:00,1970-08-19 06:00:00,17.3,116.5,Null Model
1970233N15138,105.44973201222413,153.5798899450541,30,6,104.04841022985934,163.3985651811704,30,WP,TS,1970-08-21 00:00:00,1970-09-01 00:00:00,14.8,137.8,Null Model
1970233N17155,213.10879956711403,298.3713043528686,30,6,147.34446518673528,259.8507947348739,30,WP,TS,1970-08-21 00:00:00,1970-08-26 00:00:00,17.4,154.8,Null Model
1970242N22124,117.0364231967904,119.55885830558961,30,6,115.02632123187873,117.38063075310116,30,WP,DS,1970-08-29 18:00:00,1970-09-04 06:00:00,22.3,124.4,Null Model
1970245N19131,271.67617675763256,301.41531148637296,30,6,234.66171799977246,291.9255771366445,30,WP,TS,1970-09-01 12:00:00,1970-09-11 06:00:00,18.5,131.0,Null Model
1970250N15140,83.24992816785534,92.98063100878558,30,6,77.72508098575867,92.69211901700312,30,WP,TS,1970-09-07 00:00:00,1970-09-16 00:00:00,15.0,140.0,Null Model
1970255N25283,171.008424464412,205.38236691569267,30,6,161.03222865835502,193.78733725163616,30,,TS,1970-09-12 00:00:00,1970-09-19 18:00:00,25.4,-77.5,Null Model
1970271N10132,169.7228958220872,181.06955147569073,30,6,140.89802584006873,168.44456872367414,30,WP,TS,1970-09-27 12:00:00,1970-10-02 18:00:00,10.0,132.0,Null Model
1970275N16137,294.37585048851065,398.4319666716366,25,6,245.24300304107487,341.28493309742055,25,WP,DS,1970-10-01 12:00:00,1970-10-06 00:00:00,16.0,137.0,Null Model
1970282N08147,125.98732656643621,128.80515793040223,30,6,134.87456904402342,144.95017431343445,30,WP,TS,1970-10-09 00:00:00,1970-10-18 18:00:00,7.6,147.0,Kalman Filter
1970286N25292,242.97388474891022,283.0419538330135,30,6,230.57131666515116,283.3977512109652,30,,TS,1970-10-12 12:00:00,1970-10-17 18:00:00,24.5,-68.5,Null Model
1970305N10111,102.00851451164007,94.9868972897636,25,6,108.07730019749664,110.92249069984932,25,WP,TS,1970-11-01 00:00:00,1970-11-04 06:00:00,9.5,111.2,Kalman Filter
1970324N05143,83.59261143009809,109.59218426110945,30,6,72.45707612834508,94.92127151417029,30,WP,TS,1970-11-20 00:00:00,1970-11-29 18:00:00,5.1,143.0,Null Model
1970324S08092,111.59181401319327,138.41270672524234,30,6,92.58521567700085,116.91392599127857,30,SI,TS,1970-11-20 00:00:00,1970-11-30 06:00:00,-8.0,92.0,Null Model
1970351S17176,251.7753666411433,293.81176596113824,20,6,238.73831908565882,284.40037524171163,20,SP,TS,1970-12-16 12:00:00,1970-12-19 00:00:00,-16.5,176.0,Null Model
1970364S15165,181.68569112476757,290.9137574403028,25,6,162.79721132430925,296.43163469556805,25,SP,TS,1970-12-30 00:00:00,1971-01-06 00:00:00,-14.8,165.6,Null Model
1971041S12090,75.68554457901145,88.77013410592123,30,6,78.57339718926121,101.50801774491725,30,SI,TS,1971-02-10 00:00:00,1971-02-17 06:00:00,-12.0,90.0,Kalman Filter
1971041S20153,104.34035583896708,105.70522582466569,30,6,107.90059140664779,102.25862870644767,30,SP,TS,1971-02-10 11:00:00,1971-02-17 18:00:00,-19.5,152.7,Kalman Filter
1971048S16141,97.71943534003039,107.15959220046526,30,6,114.75583326840747,116.90900470436671,30,SP,TS,1971-02-16 12:00:00,1971-03-01 00:00:00,-16.0,141.4,Kalman Filter
1971071S16039,121.7420893152399,170.82919745794598,30,6,129.28907292967193,185.87808102388504,30,SI,TS,1971-03-12 06:00:00,1971-03-26 06:00:00,-16.0,39.2,Kalman Filter
1971074N06134,183.82071713846383,245.16710582424335,25,6,150.39552120049268,231.08208020894423,25,WP,TS,1971-03-15 00:00:00,1971-03-24 12:00:00,5.7,133.8,Null Model
1971098N08142,120.15646718032134,173.8894378773178,30,6,111.09217710836974,200.7820966916804,30,WP,TS,1971-04-07 12:00:00,1971-04-22 06:00:00,8.0,142.0,Null Model
1971136N10137,96.36111630572285,98.27942434034793,30,6,85.04477467980443,95.44979063501816,30,WP,DS,1971-05-16 00:00:00,1971-05-19 12:00:00,10.4,136.8,Null Model
1971141N07156,97.98738056636117,134.79753266252405,30,6,122.95233766513411,189.3939831970233,30,WP,TS,1971-05-21 00:00:00,1971-05-31 06:00:00,7.2,156.0,Kalman Filter
1971142N12267,117.99031678843279,136.34208533127776,30,6,109.27679972712858,131.31390278918562,30,EP,TS,1971-05-21 12:00:00,1971-05-25 12:00:00,12.2,-93.1,Null Model
1971171N20089,83.83572425623751,91.89879891956902,30,6,78.18126330885661,96.10096312657936,30,NI,TS,1971-06-20 03:00:00,1971-06-23 15:00:00,19.5,89.0,Null Model
1971188N12254,96.98447399754133,93.60342043379939,25,6,87.61390005234716,112.32108663118146,25,EP,TS,1971-07-07 00:00:00,1971-07-11 12:00:00,11.8,-106.2,Null Model
1971189N12130,170.01560668720586,177.60533200512023,30,6,181.23410997807758,191.3258010190489,30,WP,TS,1971-07-08 00:00:00,1971-07-14 18:00:00,12.1,130.3,Kalman Filter
1971190N09141,117.061479754007,126.15733309087112,30,6,140.5690988038198,166.99134129619767,30,WP,TS,1971-07-08 18:00:00,1971-07-19 00:00:00,8.9,140.9,Kalman Filter
1971192N07153,93.87093732090288,93.14516402218045,25,6,84.00822247777472,91.45992672053012,25,WP,TS,1971-07-11 00:00:00,1971-07-24 06:00:00,7.0,153.0,Null Model
1971195N24183,195.6398248078345,246.5465420195455,30,6,184.4305172276901,225.64869665095168,30,EP,TS,1971-07-14 00:00:00,1971-07-22 00:00:00,24.2,182.6,Null Model
1971200N11144,55.02732512560898,72.95306588395538,30,6,66.91171179707092,109.53142524899042,30,WP,TS,1971-07-19 00:00:00,1971-07-27 12:00:00,11.3,143.8,Kalman Filter
1971202N16256,91.44801271913877,96.55300310954709,25,6,75.62665836742185,82.98329343575469,25,EP,TS,1971-07-20 12:00:00,1971-07-27 12:00:00,15.7,-103.6,Null Model
1971205N10153,226.89202053171815,278.99758108525543,30,6,184.0805176674292,225.47516580356918,30,WP,TS,1971-07-24 06:00:00,1971-08-10 12:00:00,10.2,153.2,Null Model
1971207N10251,88.4353758910223,109.6448720096448,25,6,91.23502284956574,109.36298183518726,25,EP,TS,1971-07-26 00:00:00,1971-08-07 00:00:00,9.9,-109.5,Kalman Filter
1971221N15263,128.16802820141686,132.0429380680137,25,6,121.95961111434497,131.5870805819011,25,EP,TS,1971-08-08 12:00:00,1971-08-13 00:00:00,14.5,-97.4,Null Model
1971223N27280,104.53025684060985,153.23515643975523,25,6,92.07305573994948,155.58546638242095,25,,TS,1971-08-10 12:00:00,1971-08-17 12:00:00,26.7,-79.9,Null Model
1971225N26277,82.60480112053177,74.30686083987126,30,6,81.01585744833588,81.27212409545345,30,,TS,1971-08-12 12:00:00,1971-08-16 12:00:00,26.0,-83.5,Null Model
1971231N24151,136.94351963012204,168.43675493660425,30,6,130.4755850558765,159.40591639477597,30,WP,TS,1971-08-18 12:00:00,1971-09-05 06:00:00,23.5,151.0,Null Model
1971233N12313,127.34157081954163,168.97466251909898,30,6,109.90840281182115,154.09879695043136,30,,TS,1971-08-20 12:00:00,1971-08-29 06:00:00,11.5,-47.0,Null Model
1971235N23166,139.5912698711277,164.25576541963395,25,6,160.82228811531277,185.1005380006542,25,WP,TS,1971-08-23 00:00:00,1971-08-30 00:00:00,23.0,166.4,Kalman Filter
1971240N11113,223.1000037330503,284.56227558632185,30,6,251.80155263270692,328.4827912384866,30,WP,TS,1971-08-28 06:00:00,1971-09-01 06:00:00,10.7,112.5,Kalman Filter
1971241N12252,108.51093804959365,114.73247315365083,25,6,105.97285135480278,120.57126149063009,25,EP,TS,1971-08-29 00:00:00,1971-09-05 00:00:00,12.0,-108.5,Null Model
1971242N09135,232.12792600720968,265.80744925870374,30,6,171.59796971633125,208.46359822832588,30,WP,TS,1971-08-30 00:00:00,1971-09-10 06:00:00,9.2,135.0,Null Model
1971242N23082,63.67445245544068,58.658407054299325,20,6,42.07548731201764,45.66286584043178,20,NI,TS,1971-08-30 03:00:00,1971-09-01 15:00:00,22.9,81.6,Null Model
1971249N11302,119.41000311127219,137.76208636754006,30,6,106.57442860163692,117.18538553806236,30,,TS,1971-09-05 18:00:00,1971-09-18 06:00:00,11.4,-58.0,Null Model
1971255N11312,120.82971598442961,141.18232042727777,30,6,97.09065575356935,112.69288279604257,30,EP,TS,1971-09-11 18:00:00,1971-10-01 00:00:00,11.0,-48.5,Null Model
1971256N25162,382.4841129210419,514.8754328730313,25,6,339.6031796780527,465.2479910029423,25,WP,TS,1971-09-13 00:00:00,1971-09-17 12:00:00,25.0,162.0,Null Model
1971275N10176,153.54030109595425,176.39431811711304,30,6,155.39195928451005,194.36608536370753,30,WP,TS,1971-10-02 00:00:00,1971-10-16 00:00:00,10.4,175.7,Kalman Filter
